datetime,No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5_filled,is_predicted
2013-12-22 15:00:00,34840,2013,12,22,15,138.0,-17,1.0,1030.0,SE,1.79,0,0,138.0,False
2013-12-22 16:00:00,34841,2013,12,22,16,130.0,-16,0.0,1030.0,SE,3.58,0,0,130.0,False
2013-12-22 17:00:00,34842,2013,12,22,17,118.0,-14,-2.0,1031.0,SE,4.47,0,0,118.0,False
2013-12-22 18:00:00,34843,2013,12,22,18,315.0,-13,-3.0,1031.0,SE,5.36,0,0,315.0,False
2013-12-22 19:00:00,34844,2013,12,22,19,317.0,-12,-4.0,1031.0,cv,0.89,0,0,317.0,False
2013-12-22 20:00:00,34845,2013,12,22,20,325.0,-12,-5.0,1031.0,NE,0.89,0,0,325.0,False
2013-12-22 21:00:00,34846,2013,12,22,21,348.0,-12,-6.0,1031.0,cv,0.45,0,0,348.0,False
2013-12-22 22:00:00,34847,2013,12,22,22,336.0,-12,-6.0,1031.0,cv,0.9,0,0,336.0,False
2013-12-22 23:00:00,34848,2013,12,22,23,334.0,-13,-7.0,1031.0,NE,0.89,0,0,334.0,False
2013-12-23 00:00:00,34849,2013,12,23,0,345.0,-14,-8.0,1031.0,NE,1.78,0,0,345.0,False
2013-12-23 01:00:00,34850,2013,12,23,1,332.0,-13,-8.0,1031.0,NW,3.13,0,0,332.0,False
2013-12-23 02:00:00,34851,2013,12,23,2,337.0,-15,-8.0,1031.0,NW,4.92,0,0,337.0,False
2013-12-23 03:00:00,34852,2013,12,23,3,384.0,-15,-9.0,1031.0,NW,6.71,0,0,384.0,False
2013-12-23 04:00:00,34853,2013,12,23,4,240.0,-16,-9.0,1031.0,NW,9.84,0,0,240.0,False
2013-12-23 05:00:00,34854,2013,12,23,5,139.0,-14,-7.0,1031.0,NW,12.97,0,0,139.0,False
2013-12-23 06:00:00,34855,2013,12,23,6,111.0,-17,-10.0,1031.0,NW,16.1,0,0,111.0,False
2013-12-23 07:00:00,34856,2013,12,23,7,104.0,-16,-9.0,1031.0,NW,20.12,0,0,104.0,False
2013-12-23 08:00:00,34857,2013,12,23,8,124.0,-15,-6.0,1031.0,NW,24.14,0,0,124.0,False
2013-12-23 09:00:00,34858,2013,12,23,9,93.0,-13,-2.0,1032.0,NW,27.27,0,0,93.0,False
2013-12-23 10:00:00,34859,2013,12,23,10,98.0,-17,3.0,1033.0,NE,4.02,0,0,98.0,False
2013-12-23 11:00:00,34860,2013,12,23,11,66.0,-16,4.0,1032.0,NE,8.94,0,0,66.0,False
2013-12-23 12:00:00,34861,2013,12,23,12,47.0,-17,4.0,1032.0,NE,13.86,0,0,47.0,False
2013-12-23 13:00:00,34862,2013,12,23,13,34.0,-17,5.0,1031.0,NE,17.88,0,0,34.0,False
2013-12-23 14:00:00,34863,2013,12,23,14,36.0,-18,6.0,1031.0,NE,21.01,0,0,36.0,False
2013-12-23 15:00:00,34864,2013,12,23,15,36.0,-18,6.0,1031.0,NE,24.14,0,0,36.0,False
2013-12-23 16:00:00,34865,2013,12,23,16,33.0,-19,5.0,1031.0,NE,25.93,0,0,33.0,False
2013-12-23 17:00:00,34866,2013,12,23,17,29.0,-18,1.0,1032.0,SE,1.79,0,0,29.0,False
2013-12-23 18:00:00,34867,2013,12,23,18,105.0,-17,1.0,1033.0,SE,4.92,0,0,105.0,False
2013-12-23 19:00:00,34868,2013,12,23,19,121.0,-16,-1.0,1033.0,SE,6.71,0,0,121.0,False
2013-12-23 20:00:00,34869,2013,12,23,20,168.0,-14,-2.0,1034.0,cv,0.89,0,0,168.0,False
2013-12-23 21:00:00,34870,2013,12,23,21,202.0,-14,-4.0,1035.0,cv,1.78,0,0,202.0,False
2013-12-23 22:00:00,34871,2013,12,23,22,196.0,-13,-4.0,1035.0,cv,2.67,0,0,196.0,False
2013-12-23 23:00:00,34872,2013,12,23,23,216.0,-13,-6.0,1035.0,cv,3.56,0,0,216.0,False
2013-12-24 00:00:00,34873,2013,12,24,0,247.0,-14,-6.0,1036.0,NE,0.89,0,0,247.0,False
2013-12-24 01:00:00,34874,2013,12,24,1,273.0,-14,-6.0,1036.0,SE,0.89,0,0,273.0,False
2013-12-24 02:00:00,34875,2013,12,24,2,334.0,-15,-9.0,1036.0,NW,0.89,0,0,334.0,False
2013-12-24 03:00:00,34876,2013,12,24,3,417.0,-14,-8.0,1036.0,cv,0.45,0,0,417.0,False
2013-12-24 04:00:00,34877,2013,12,24,4,457.0,-15,-9.0,1036.0,NW,0.89,0,0,457.0,False
2013-12-24 05:00:00,34878,2013,12,24,5,426.0,-14,-8.0,1035.0,cv,0.45,0,0,426.0,False
2013-12-24 06:00:00,34879,2013,12,24,6,377.0,-14,-9.0,1035.0,NE,1.79,0,0,377.0,False
2013-12-24 07:00:00,34880,2013,12,24,7,346.0,-14,-9.0,1036.0,cv,0.89,0,0,346.0,False
2013-12-24 08:00:00,34881,2013,12,24,8,332.0,-13,-9.0,1036.0,NE,1.79,0,0,332.0,False
2013-12-24 09:00:00,34882,2013,12,24,9,282.0,-12,-6.0,1037.0,NW,1.79,0,0,282.0,False
2013-12-24 10:00:00,34883,2013,12,24,10,211.0,-11,-4.0,1036.0,NW,3.58,0,0,211.0,False
2013-12-24 11:00:00,34884,2013,12,24,11,201.0,-11,-1.0,1036.0,cv,0.89,0,0,201.0,False
2013-12-24 12:00:00,34885,2013,12,24,12,235.0,-10,0.0,1035.0,cv,1.78,0,0,235.0,False
2013-12-24 13:00:00,34886,2013,12,24,13,283.0,-11,0.0,1034.0,cv,2.67,0,0,283.0,False
2013-12-24 14:00:00,34887,2013,12,24,14,313.0,-10,1.0,1033.0,cv,3.56,0,0,313.0,False
2013-12-24 15:00:00,34888,2013,12,24,15,337.0,-10,1.0,1032.0,cv,4.45,0,0,337.0,False
2013-12-24 16:00:00,34889,2013,12,24,16,362.0,-11,0.0,1032.0,cv,5.34,0,0,362.0,False
2013-12-24 17:00:00,34890,2013,12,24,17,333.0,-10,-2.0,1031.0,SE,0.89,0,0,333.0,False
2013-12-24 18:00:00,34891,2013,12,24,18,312.0,-10,-4.0,1032.0,NW,1.79,0,0,312.0,False
2013-12-24 19:00:00,34892,2013,12,24,19,309.0,-10,-4.0,1032.0,NE,0.89,0,0,309.0,False
2013-12-24 20:00:00,34893,2013,12,24,20,332.0,-10,-4.0,1032.0,NW,1.79,0,0,332.0,False
2013-12-24 21:00:00,34894,2013,12,24,21,294.0,-9,-4.0,1031.0,NE,0.89,0,0,294.0,False
2013-12-24 22:00:00,34895,2013,12,24,22,302.0,-9,-4.0,1031.0,NE,1.78,0,0,302.0,False
2013-12-24 23:00:00,34896,2013,12,24,23,267.0,-9,-5.0,1031.0,cv,0.45,0,0,267.0,False
2013-12-25 00:00:00,34897,2013,12,25,0,267.0,-10,-6.0,1031.0,NW,1.79,0,0,267.0,False
2013-12-25 01:00:00,34898,2013,12,25,1,297.0,-11,-7.0,1030.0,NW,3.58,0,0,297.0,False
2013-12-25 02:00:00,34899,2013,12,25,2,329.0,-11,-7.0,1029.0,NW,5.37,0,0,329.0,False
2013-12-25 03:00:00,34900,2013,12,25,3,326.0,-10,-7.0,1029.0,NW,7.16,0,0,326.0,False
2013-12-25 04:00:00,34901,2013,12,25,4,305.0,-10,-7.0,1028.0,NW,8.95,0,0,305.0,False
2013-12-25 05:00:00,34902,2013,12,25,5,281.0,-10,-7.0,1028.0,NW,10.74,0,0,281.0,False
2013-12-25 06:00:00,34903,2013,12,25,6,254.0,-12,-8.0,1028.0,NW,13.87,0,0,254.0,False
2013-12-25 07:00:00,34904,2013,12,25,7,247.0,-12,-8.0,1028.0,NW,15.66,0,0,247.0,False
2013-12-25 08:00:00,34905,2013,12,25,8,265.0,-12,-8.0,1029.0,NW,18.79,0,0,265.0,False
2013-12-25 09:00:00,34906,2013,12,25,9,262.0,-10,-6.0,1029.0,NW,22.81,0,0,262.0,False
2013-12-25 10:00:00,34907,2013,12,25,10,267.0,-8,-3.0,1029.0,NW,24.6,0,0,267.0,False
2013-12-25 11:00:00,34908,2013,12,25,11,282.0,-10,-1.0,1028.0,NW,27.73,0,0,282.0,False
2013-12-25 12:00:00,34909,2013,12,25,12,295.0,-11,2.0,1026.0,NW,30.86,0,0,295.0,False
2013-12-25 13:00:00,34910,2013,12,25,13,286.0,-11,4.0,1025.0,NW,33.99,0,0,286.0,False
2013-12-25 14:00:00,34911,2013,12,25,14,84.0,-14,7.0,1024.0,NW,38.01,0,0,84.0,False
2013-12-25 15:00:00,34912,2013,12,25,15,58.0,-15,6.0,1024.0,NW,42.03,0,0,58.0,False
2013-12-25 16:00:00,34913,2013,12,25,16,43.0,-19,6.0,1025.0,NW,50.08,0,0,43.0,False
2013-12-25 17:00:00,34914,2013,12,25,17,36.0,-22,4.0,1026.0,NW,59.91,0,0,36.0,False
2013-12-25 18:00:00,34915,2013,12,25,18,26.0,-23,2.0,1028.0,NW,67.06,0,0,26.0,False
2013-12-25 19:00:00,34916,2013,12,25,19,36.0,-23,1.0,1030.0,NW,75.11,0,0,36.0,False
2013-12-25 20:00:00,34917,2013,12,25,20,32.0,-23,-1.0,1031.0,NW,90.31,0,0,32.0,False
2013-12-25 21:00:00,34918,2013,12,25,21,21.0,-23,-2.0,1031.0,NW,104.17,0,0,21.0,False
2013-12-25 22:00:00,34919,2013,12,25,22,18.0,-24,-3.0,1032.0,NW,118.03,0,0,18.0,False
2013-12-25 23:00:00,34920,2013,12,25,23,20.0,-23,-3.0,1032.0,NW,130.99,0,0,20.0,False
2013-12-26 00:00:00,34921,2013,12,26,0,13.0,-22,-3.0,1032.0,NW,143.06,0,0,13.0,False
2013-12-26 01:00:00,34922,2013,12,26,1,15.0,-22,-4.0,1032.0,NW,152.89,0,0,15.0,False
2013-12-26 02:00:00,34923,2013,12,26,2,11.0,-21,-4.0,1032.0,NW,162.72,0,0,11.0,False
2013-12-26 03:00:00,34924,2013,12,26,3,13.0,-22,-4.0,1033.0,NW,172.55,0,0,13.0,False
2013-12-26 04:00:00,34925,2013,12,26,4,16.0,-22,-5.0,1034.0,NW,180.6,0,0,16.0,False
2013-12-26 05:00:00,34926,2013,12,26,5,13.0,-22,-5.0,1034.0,NW,189.54,0,0,13.0,False
2013-12-26 06:00:00,34927,2013,12,26,6,13.0,-23,-5.0,1035.0,NW,196.69,0,0,13.0,False
2013-12-26 07:00:00,34928,2013,12,26,7,11.0,-23,-5.0,1035.0,NW,204.74,0,0,11.0,False
2013-12-26 08:00:00,34929,2013,12,26,8,18.0,-23,-5.0,1036.0,NW,212.79,0,0,18.0,False
2013-12-26 09:00:00,34930,2013,12,26,9,17.0,-23,-3.0,1036.0,NW,219.94,0,0,17.0,False
2013-12-26 10:00:00,34931,2013,12,26,10,16.0,-23,-2.0,1036.0,NW,228.88,0,0,16.0,False
2013-12-26 11:00:00,34932,2013,12,26,11,16.0,-23,-1.0,1036.0,NW,237.82,0,0,16.0,False
2013-12-26 12:00:00,34933,2013,12,26,12,18.0,-26,1.0,1035.0,NW,249.0,0,0,18.0,False
2013-12-26 13:00:00,34934,2013,12,26,13,15.0,-26,2.0,1034.0,NW,257.94,0,0,15.0,False
2013-12-26 14:00:00,34935,2013,12,26,14,14.0,-25,2.0,1033.0,NW,269.12,0,0,14.0,False
2013-12-26 15:00:00,34936,2013,12,26,15,16.0,-26,2.0,1033.0,NW,278.95,0,0,16.0,False
2013-12-26 16:00:00,34937,2013,12,26,16,13.0,-25,2.0,1033.0,NW,288.78,0,0,13.0,False
2013-12-26 17:00:00,34938,2013,12,26,17,11.0,-25,1.0,1034.0,NW,296.83,0,0,11.0,False
2013-12-26 18:00:00,34939,2013,12,26,18,14.0,-25,0.0,1034.0,NW,306.66,0,0,14.0,False
2013-12-26 19:00:00,34940,2013,12,26,19,17.0,-23,0.0,1034.0,NW,314.71,0,0,17.0,False
2013-12-26 20:00:00,34941,2013,12,26,20,16.0,-23,-1.0,1034.0,NW,322.76,0,0,16.0,False
2013-12-26 21:00:00,34942,2013,12,26,21,13.0,-23,-1.0,1034.0,NW,331.7,0,0,13.0,False
2013-12-26 22:00:00,34943,2013,12,26,22,17.0,-23,-1.0,1034.0,NW,338.85,0,0,17.0,False
2013-12-26 23:00:00,34944,2013,12,26,23,15.0,-23,-4.0,1034.0,NW,343.77,0,0,15.0,False
2013-12-27 00:00:00,34945,2013,12,27,0,13.0,-22,-5.0,1034.0,NW,347.79,0,0,13.0,False
2013-12-27 01:00:00,34946,2013,12,27,1,23.0,-23,-3.0,1034.0,NW,352.71,0,0,23.0,False
2013-12-27 02:00:00,34947,2013,12,27,2,16.0,-23,-3.0,1034.0,NW,358.52,0,0,16.0,False
2013-12-27 03:00:00,34948,2013,12,27,3,18.0,-23,-2.0,1034.0,NW,364.33,0,0,18.0,False
2013-12-27 04:00:00,34949,2013,12,27,4,12.0,-23,-3.0,1033.0,NW,370.14,0,0,12.0,False
2013-12-27 05:00:00,34950,2013,12,27,5,16.0,-22,-4.0,1033.0,NW,374.16,0,0,16.0,False
2013-12-27 06:00:00,34951,2013,12,27,6,9.0,-22,-4.0,1033.0,NW,379.08,0,0,9.0,False
2013-12-27 07:00:00,34952,2013,12,27,7,14.0,-22,-4.0,1033.0,NW,384.89,0,0,14.0,False
2013-12-27 08:00:00,34953,2013,12,27,8,18.0,-21,-4.0,1033.0,NW,392.04,0,0,18.0,False
2013-12-27 09:00:00,34954,2013,12,27,9,24.0,-22,-2.0,1033.0,NW,397.85,0,0,24.0,False
2013-12-27 10:00:00,34955,2013,12,27,10,25.0,-22,-2.0,1033.0,NW,403.66,0,0,25.0,False
2013-12-27 11:00:00,34956,2013,12,27,11,21.0,-21,-1.0,1032.0,NW,409.47,0,0,21.0,False
2013-12-27 12:00:00,34957,2013,12,27,12,23.0,-21,0.0,1030.0,NW,415.28,0,0,23.0,False
2013-12-27 13:00:00,34958,2013,12,27,13,27.0,-24,0.0,1029.0,NW,420.2,0,0,27.0,False
2013-12-27 14:00:00,34959,2013,12,27,14,18.0,-24,1.0,1028.0,NW,425.12,0,0,18.0,False
2013-12-27 15:00:00,34960,2013,12,27,15,15.0,-23,1.0,1027.0,NW,428.25,0,0,15.0,False
2013-12-27 16:00:00,34961,2013,12,27,16,20.0,-23,0.0,1027.0,cv,0.89,0,0,20.0,False
2013-12-27 17:00:00,34962,2013,12,27,17,27.0,-23,1.0,1027.0,NW,1.79,0,0,27.0,False
2013-12-27 18:00:00,34963,2013,12,27,18,30.0,-19,-2.0,1027.0,SE,1.79,0,0,30.0,False
2013-12-27 19:00:00,34964,2013,12,27,19,54.0,-20,-2.0,1027.0,cv,0.89,0,0,54.0,False
2013-12-27 20:00:00,34965,2013,12,27,20,64.0,-19,-3.0,1027.0,NE,0.89,0,0,64.0,False
2013-12-27 21:00:00,34966,2013,12,27,21,126.0,-18,-4.0,1027.0,cv,0.45,0,0,126.0,False
2013-12-27 22:00:00,34967,2013,12,27,22,108.0,-18,-5.0,1027.0,NE,1.79,0,0,108.0,False
2013-12-27 23:00:00,34968,2013,12,27,23,45.0,-19,-6.0,1027.0,NW,1.79,0,0,45.0,False
2013-12-28 00:00:00,34969,2013,12,28,0,30.0,-20,-6.0,1027.0,NW,3.58,0,0,30.0,False
2013-12-28 01:00:00,34970,2013,12,28,1,21.0,-18,-3.0,1027.0,NW,7.6,0,0,21.0,False
2013-12-28 02:00:00,34971,2013,12,28,2,14.0,-17,-2.0,1027.0,NW,13.41,0,0,14.0,False
2013-12-28 03:00:00,34972,2013,12,28,3,12.0,-17,-3.0,1027.0,NW,20.56,0,0,12.0,False
2013-12-28 04:00:00,34973,2013,12,28,4,14.0,-18,-4.0,1027.0,NW,24.58,0,0,14.0,False
2013-12-28 05:00:00,34974,2013,12,28,5,17.0,-20,-3.0,1027.0,NW,31.73,0,0,17.0,False
2013-12-28 06:00:00,34975,2013,12,28,6,13.0,-20,-4.0,1027.0,NW,39.78,0,0,13.0,False
2013-12-28 07:00:00,34976,2013,12,28,7,15.0,-20,-4.0,1027.0,NW,46.93,0,0,15.0,False
2013-12-28 08:00:00,34977,2013,12,28,8,17.0,-20,-4.0,1028.0,NW,52.74,0,0,17.0,False
2013-12-28 09:00:00,34978,2013,12,28,9,21.0,-21,-3.0,1029.0,NW,59.89,0,0,21.0,False
2013-12-28 10:00:00,34979,2013,12,28,10,17.0,-23,-2.0,1029.0,NW,68.83,0,0,17.0,False
2013-12-28 11:00:00,34980,2013,12,28,11,14.0,-24,-1.0,1029.0,NW,77.77,0,0,14.0,False
2013-12-28 12:00:00,34981,2013,12,28,12,11.0,-23,0.0,1028.0,NW,84.92,0,0,11.0,False
2013-12-28 13:00:00,34982,2013,12,28,13,11.0,-27,1.0,1026.0,NW,93.86,0,0,11.0,False
2013-12-28 14:00:00,34983,2013,12,28,14,15.0,-26,1.0,1025.0,NW,101.91,0,0,15.0,False
2013-12-28 15:00:00,34984,2013,12,28,15,21.0,-27,2.0,1025.0,NW,109.06,0,0,21.0,False
2013-12-28 16:00:00,34985,2013,12,28,16,14.0,-26,2.0,1025.0,NW,114.87,0,0,14.0,False
2013-12-28 17:00:00,34986,2013,12,28,17,20.0,-27,1.0,1024.0,NW,119.79,0,0,20.0,False
2013-12-28 18:00:00,34987,2013,12,28,18,22.0,-27,1.0,1024.0,NW,124.71,0,0,22.0,False
2013-12-28 19:00:00,34988,2013,12,28,19,30.0,-26,1.0,1025.0,NW,128.73,0,0,30.0,False
2013-12-28 20:00:00,34989,2013,12,28,20,,-26,0.0,1024.0,NW,131.86,0,0,30.436643600463867,True
2013-12-28 21:00:00,34990,2013,12,28,21,38.0,-26,0.0,1024.0,NW,136.78,0,0,38.0,False
2013-12-28 22:00:00,34991,2013,12,28,22,38.0,-26,0.0,1024.0,NW,139.91,0,0,38.0,False
2013-12-28 23:00:00,34992,2013,12,28,23,48.0,-26,0.0,1024.0,NW,143.04,0,0,48.0,False
2013-12-29 00:00:00,34993,2013,12,29,0,58.0,-23,-1.0,1024.0,SE,4.02,0,0,58.0,False
2013-12-29 01:00:00,34994,2013,12,29,1,64.0,-24,0.0,1023.0,NW,5.81,0,0,64.0,False
2013-12-29 02:00:00,34995,2013,12,29,2,74.0,-24,-1.0,1023.0,NW,9.83,0,0,74.0,False
2013-12-29 03:00:00,34996,2013,12,29,3,77.0,-24,0.0,1022.0,NW,16.98,0,0,77.0,False
2013-12-29 04:00:00,34997,2013,12,29,4,32.0,-24,0.0,1022.0,NW,24.13,0,0,32.0,False
2013-12-29 05:00:00,34998,2013,12,29,5,27.0,-24,-2.0,1021.0,NW,28.15,0,0,27.0,False
2013-12-29 06:00:00,34999,2013,12,29,6,24.0,-24,-3.0,1021.0,NW,32.17,0,0,24.0,False
2013-12-29 07:00:00,35000,2013,12,29,7,33.0,-23,-4.0,1021.0,cv,0.89,0,0,33.0,False
2013-12-29 08:00:00,35001,2013,12,29,8,60.0,-22,-7.0,1021.0,cv,1.78,0,0,60.0,False
2013-12-29 09:00:00,35002,2013,12,29,9,77.0,-18,-3.0,1021.0,SE,1.79,0,0,77.0,False
2013-12-29 10:00:00,35003,2013,12,29,10,84.0,-22,1.0,1021.0,cv,0.89,0,0,84.0,False
2013-12-29 11:00:00,35004,2013,12,29,11,67.0,-23,4.0,1020.0,cv,1.78,0,0,67.0,False
2013-12-29 12:00:00,35005,2013,12,29,12,59.0,-24,5.0,1019.0,SE,1.79,0,0,59.0,False
2013-12-29 13:00:00,35006,2013,12,29,13,42.0,-25,6.0,1017.0,SE,5.81,0,0,42.0,False
2013-12-29 14:00:00,35007,2013,12,29,14,32.0,-24,7.0,1016.0,SE,10.73,0,0,32.0,False
2013-12-29 15:00:00,35008,2013,12,29,15,44.0,-24,7.0,1016.0,SE,15.65,0,0,44.0,False
2013-12-29 16:00:00,35009,2013,12,29,16,68.0,-25,6.0,1016.0,SE,19.67,0,0,68.0,False
2013-12-29 17:00:00,35010,2013,12,29,17,43.0,-24,4.0,1016.0,SE,22.8,0,0,43.0,False
2013-12-29 18:00:00,35011,2013,12,29,18,,-24,2.0,1016.0,SE,24.59,0,0,43.15729522705078,True
2013-12-29 19:00:00,35012,2013,12,29,19,,-23,4.0,1017.0,SE,27.72,0,0,44.55607986450195,True
2013-12-29 20:00:00,35013,2013,12,29,20,,-23,1.0,1017.0,SE,29.51,0,0,46.94401550292969,True
2013-12-29 21:00:00,35014,2013,12,29,21,,-23,4.0,1017.0,cv,1.79,0,0,48.98054885864258,True
2013-12-29 22:00:00,35015,2013,12,29,22,,-18,-3.0,1017.0,cv,2.68,0,0,51.12934494018555,True
2013-12-29 23:00:00,35016,2013,12,29,23,,-17,-2.0,1017.0,cv,3.13,0,0,53.260746002197266,True
2013-12-30 00:00:00,35017,2013,12,30,0,,-23,3.0,1017.0,NW,4.92,0,0,55.435752868652344,True
2013-12-30 01:00:00,35018,2013,12,30,1,,-23,2.0,1017.0,NW,10.73,0,0,57.62801742553711,True
2013-12-30 02:00:00,35019,2013,12,30,2,,-24,3.0,1017.0,NW,17.88,0,0,59.815643310546875,True
2013-12-30 03:00:00,35020,2013,12,30,3,,-24,3.0,1017.0,NW,25.93,0,0,61.969783782958984,True
2013-12-30 04:00:00,35021,2013,12,30,4,,-24,1.0,1016.0,NW,29.95,0,0,64.06639862060547,True
2013-12-30 05:00:00,35022,2013,12,30,5,,-24,1.0,1016.0,NW,33.97,0,0,66.08522033691406,True
2013-12-30 06:00:00,35023,2013,12,30,6,,-24,0.0,1016.0,NW,35.76,0,0,68.01022338867188,True
2013-12-30 07:00:00,35024,2013,12,30,7,,-23,3.0,1016.0,NW,42.91,0,0,69.8288803100586,True
2013-12-30 08:00:00,35025,2013,12,30,8,,-23,3.0,1017.0,NW,50.06,0,0,71.53206634521484,True
2013-12-30 09:00:00,35026,2013,12,30,9,,-23,4.0,1017.0,NW,57.21,0,0,73.11412048339844,True
2013-12-30 10:00:00,35027,2013,12,30,10,,-22,5.0,1017.0,NW,66.15,0,0,74.57323455810547,True
2013-12-30 11:00:00,35028,2013,12,30,11,34.0,-23,6.0,1017.0,NW,75.98,0,0,34.0,False
2013-12-30 12:00:00,35029,2013,12,30,12,25.0,-22,6.0,1016.0,NW,85.81,0,0,25.0,False
2013-12-30 13:00:00,35030,2013,12,30,13,27.0,-22,7.0,1015.0,NW,95.64,0,0,27.0,False
2013-12-30 14:00:00,35031,2013,12,30,14,25.0,-21,7.0,1015.0,NW,104.58,0,0,25.0,False
2013-12-30 15:00:00,35032,2013,12,30,15,25.0,-23,7.0,1014.0,NW,112.63,0,0,25.0,False
2013-12-30 16:00:00,35033,2013,12,30,16,25.0,-23,7.0,1014.0,NW,120.68,0,0,25.0,False
2013-12-30 17:00:00,35034,2013,12,30,17,25.0,-22,6.0,1015.0,NW,126.49,0,0,25.0,False
2013-12-30 18:00:00,35035,2013,12,30,18,36.0,-22,5.0,1015.0,NW,130.51,0,0,36.0,False
2013-12-30 19:00:00,35036,2013,12,30,19,36.0,-22,6.0,1015.0,NW,132.3,0,0,36.0,False
2013-12-30 20:00:00,35037,2013,12,30,20,64.0,-21,5.0,1015.0,SE,3.13,0,0,64.0,False
2013-12-30 21:00:00,35038,2013,12,30,21,67.0,-20,3.0,1015.0,cv,1.79,0,0,67.0,False
2013-12-30 22:00:00,35039,2013,12,30,22,72.0,-20,3.0,1014.0,SE,3.13,0,0,72.0,False
2013-12-30 23:00:00,35040,2013,12,30,23,88.0,-21,4.0,1014.0,SE,4.92,0,0,88.0,False
2013-12-31 00:00:00,35041,2013,12,31,0,84.0,-18,-2.0,1013.0,cv,0.89,0,0,84.0,False
2013-12-31 01:00:00,35042,2013,12,31,1,87.0,-20,1.0,1013.0,SE,1.79,0,0,87.0,False
2013-12-31 02:00:00,35043,2013,12,31,2,107.0,-18,-2.0,1012.0,cv,0.89,0,0,107.0,False
2013-12-31 03:00:00,35044,2013,12,31,3,129.0,-16,-5.0,1012.0,NW,1.79,0,0,129.0,False
2013-12-31 04:00:00,35045,2013,12,31,4,109.0,-16,-2.0,1011.0,NW,3.58,0,0,109.0,False
2013-12-31 05:00:00,35046,2013,12,31,5,113.0,-15,-5.0,1011.0,SE,1.79,0,0,113.0,False
2013-12-31 06:00:00,35047,2013,12,31,6,83.0,-19,2.0,1010.0,NW,3.13,0,0,83.0,False
2013-12-31 07:00:00,35048,2013,12,31,7,71.0,-20,5.0,1011.0,NW,10.28,0,0,71.0,False
2013-12-31 08:00:00,35049,2013,12,31,8,61.0,-19,5.0,1012.0,NW,17.43,0,0,61.0,False
2013-12-31 09:00:00,35050,2013,12,31,9,50.0,-19,6.0,1013.0,NW,27.26,0,0,50.0,False
2013-12-31 10:00:00,35051,2013,12,31,10,48.0,-18,7.0,1013.0,NW,37.09,0,0,48.0,False
2013-12-31 11:00:00,35052,2013,12,31,11,41.0,-19,7.0,1013.0,NW,46.03,0,0,41.0,False
2013-12-31 12:00:00,35053,2013,12,31,12,34.0,-18,9.0,1012.0,NW,57.21,0,0,34.0,False
2013-12-31 13:00:00,35054,2013,12,31,13,28.0,-18,9.0,1011.0,NW,65.26,0,0,28.0,False
2013-12-31 14:00:00,35055,2013,12,31,14,22.0,-19,9.0,1011.0,NW,73.31,0,0,22.0,False
2013-12-31 15:00:00,35056,2013,12,31,15,19.0,-18,9.0,1012.0,NW,83.14,0,0,19.0,False
2013-12-31 16:00:00,35057,2013,12,31,16,16.0,-18,9.0,1012.0,NW,92.97,0,0,16.0,False
2013-12-31 17:00:00,35058,2013,12,31,17,21.0,-19,8.0,1012.0,NW,102.8,0,0,21.0,False
2013-12-31 18:00:00,35059,2013,12,31,18,15.0,-19,8.0,1013.0,NW,109.95,0,0,15.0,False
2013-12-31 19:00:00,35060,2013,12,31,19,22.0,-19,7.0,1013.0,NW,114.87,0,0,22.0,False
2013-12-31 20:00:00,35061,2013,12,31,20,18.0,-21,7.0,1014.0,NW,119.79,0,0,18.0,False
2013-12-31 21:00:00,35062,2013,12,31,21,23.0,-21,7.0,1014.0,NW,125.6,0,0,23.0,False
2013-12-31 22:00:00,35063,2013,12,31,22,20.0,-21,6.0,1014.0,NW,130.52,0,0,20.0,False
2013-12-31 23:00:00,35064,2013,12,31,23,23.0,-20,7.0,1014.0,NW,137.67,0,0,23.0,False
2014-01-01 00:00:00,35065,2014,1,1,0,24.0,-20,7.0,1014.0,NW,143.48,0,0,24.0,False
2014-01-01 01:00:00,35066,2014,1,1,1,53.0,-20,7.0,1013.0,NW,147.5,0,0,53.0,False
2014-01-01 02:00:00,35067,2014,1,1,2,65.0,-20,6.0,1013.0,NW,151.52,0,0,65.0,False
2014-01-01 03:00:00,35068,2014,1,1,3,70.0,-20,6.0,1013.0,NW,153.31,0,0,70.0,False
2014-01-01 04:00:00,35069,2014,1,1,4,79.0,-18,3.0,1012.0,cv,0.89,0,0,79.0,False
2014-01-01 05:00:00,35070,2014,1,1,5,92.0,-18,4.0,1012.0,NW,4.02,0,0,92.0,False
2014-01-01 06:00:00,35071,2014,1,1,6,106.0,-19,6.0,1012.0,NW,8.94,0,0,106.0,False
2014-01-01 07:00:00,35072,2014,1,1,7,75.0,-19,6.0,1013.0,NW,16.09,0,0,75.0,False
2014-01-01 08:00:00,35073,2014,1,1,8,58.0,-18,6.0,1013.0,NW,21.9,0,0,58.0,False
2014-01-01 09:00:00,35074,2014,1,1,9,33.0,-18,7.0,1014.0,NW,26.82,0,0,33.0,False
2014-01-01 10:00:00,35075,2014,1,1,10,51.0,-18,8.0,1015.0,NW,31.74,0,0,51.0,False
2014-01-01 11:00:00,35076,2014,1,1,11,32.0,-18,9.0,1015.0,NW,39.79,0,0,32.0,False
